bet,won,balance,sequence,event,extracted profit,
8,False,4176,"[1, 2, 3, 4, 5, 6, 7]",
9,True,4168,"[1, 2, 3, 4, 5, 6, 7, 8]",
9,True,4177,"[2, 3, 4, 5, 6, 7]",
9,True,4186,"[3, 4, 5, 6]",
9,True,4195,"[4, 5]",
0,0,4204,[],won,0,
4,False,4204,"[1, 2, 3]",
5,True,4200,"[1, 2, 3, 4]",
5,False,4205,"[2, 3]",
7,False,4200,"[2, 3, 5]",
9,False,4193,"[2, 3, 5, 7]",
11,False,4184,"[2, 3, 5, 7, 9]",
13,False,4173,"[2, 3, 5, 7, 9, 11]",
15,False,4160,"[2, 3, 5, 7, 9, 11, 13]",
17,True,4145,"[2, 3, 5, 7, 9, 11, 13, 15]",
16,False,4162,"[3, 5, 7, 9, 11, 13]",
19,True,4146,"[3, 5, 7, 9, 11, 13, 16]",
18,False,4165,"[5, 7, 9, 11, 13]",
23,True,4147,"[5, 7, 9, 11, 13, 18]",
20,True,4170,"[7, 9, 11, 13]",
20,False,4190,"[9, 11]",
29,True,4170,"[9, 11, 20]",
11,True,4199,"[11]",
0,0,4210,[],won,0,
4,False,4210,"[1, 2, 3]",
5,False,4206,"[1, 2, 3, 4]",
6,False,4201,"[1, 2, 3, 4, 5]",
7,True,4195,"[1, 2, 3, 4, 5, 6]",
7,True,4202,"[2, 3, 4, 5]",
7,True,4209,"[3, 4]",
0,0,4216,[],won,0,
4,True,4216,"[1, 2, 3]",
2,False,4220,"[2]",
4,False,4218,"[2, 2]",
6,False,4214,"[2, 2, 4]",
8,True,4208,"[2, 2, 4, 6]",
6,True,4216,"[2, 4]",
0,0,4222,[],won,0,
4,False,4222,"[1, 2, 3]",
5,True,4218,"[1, 2, 3, 4]",
5,False,4223,"[2, 3]",
7,True,4218,"[2, 3, 5]",
3,False,4225,"[3]",
6,False,4222,"[3, 3]",
9,False,4216,"[3, 3, 6]",
12,True,4207,"[3, 3, 6, 9]",
9,False,4219,"[3, 6]",
12,True,4210,"[3, 6, 9]",
6,False,4222,"[6]",
12,False,4216,"[6, 6]",
18,False,4204,"[6, 6, 12]",
24,False,4186,"[6, 6, 12, 18]",
30,True,4162,"[6, 6, 12, 18, 24]",
24,False,4192,"[6, 12, 18]",
30,True,4168,"[6, 12, 18, 24]",
30,False,4198,"[12, 18]",
42,True,4168,"[12, 18, 30]",
18,True,4210,"[18]",
0,0,4228,[],won,0,
4,True,4228,"[1, 2, 3]",
2,True,4232,"[2]",
0,0,4234,[],won,0,
4,True,4234,"[1, 2, 3]",
2,True,4238,"[2]",
0,0,4240,[],won,0,
4,False,4240,"[1, 2, 3]",
5,False,4236,"[1, 2, 3, 4]",
6,False,4231,"[1, 2, 3, 4, 5]",
7,True,4225,"[1, 2, 3, 4, 5, 6]",
7,False,4232,"[2, 3, 4, 5]",
9,False,4225,"[2, 3, 4, 5, 7]",
11,False,4216,"[2, 3, 4, 5, 7, 9]",
13,True,4205,"[2, 3, 4, 5, 7, 9, 11]",
12,False,4218,"[3, 4, 5, 7, 9]",
15,False,4206,"[3, 4, 5, 7, 9, 12]",
18,True,4191,"[3, 4, 5, 7, 9, 12, 15]",
16,True,4209,"[4, 5, 7, 9, 12]",
14,False,4225,"[5, 7, 9]",
19,False,4211,"[5, 7, 9, 14]",
24,True,4192,"[5, 7, 9, 14, 19]",
21,True,4216,"[7, 9, 14]",
9,False,4237,"[9]",
18,True,4228,"[9, 9]",
0,0,4246,[],won,0,
4,True,4246,"[1, 2, 3]",
2,False,4250,"[2]",
4,False,4248,"[2, 2]",
6,True,4244,"[2, 2, 4]",
2,True,4250,"[2]",
0,0,4252,[],won,0,
4,True,4252,"[1, 2, 3]",
2,False,4256,"[2]",
4,True,4254,"[2, 2]",
0,0,4258,[],won,0,
4,False,4258,"[1, 2, 3]",
5,False,4254,"[1, 2, 3, 4]",
6,False,4249,"[1, 2, 3, 4, 5]",
7,True,4243,"[1, 2, 3, 4, 5, 6]",
7,True,4250,"[2, 3, 4, 5]",
7,True,4257,"[3, 4]",
0,0,4264,[],won,0,
4,True,4264,"[1, 2, 3]",
2,False,4268,"[2]",
4,True,4266,"[2, 2]",
0,0,4270,[],won,0,
4,True,4270,"[1, 2, 3]",
